Senior Sales Engineer/ Sales Engineer (Product Division),Kwun Tong,https://hk.jobsdb.com/hk/en/job/senior-sales-engineer-sales-engineer-100003006011403,Postgraduate,Middle,Base salary + high commission
Account Manager / Business Development Manager,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/account-manager-business-development-manager-100003006011402,Matriculated,Middle level,Salary negotiable
Senior Leasing Officer,Kwai Hing,https://hk.jobsdb.com/hk/en/job/senior-leasing-officer-100003006011396,Degree,Middle level,null
Part-time Sales Assistant - Chloé,Location not specified,https://hk.jobsdb.com/hk/en/job/part-time-sales-assistant-chlo%c3%a9-100003006011391,School Certificate,Entry Level,Salary negotiable
Part-time Sales Assistant - Alfred Dunhill,Central & Western Area,https://hk.jobsdb.com/hk/en/job/part-time-sales-assistant-alfred-dunhill-100003006011392,Degree,Middle level,Salary negotiable
Vacheron Constantin - Sales Associate,Location not specified,https://hk.jobsdb.com/hk/en/job/vacheron-constantin-sales-associate-100003006011393,School Certificate,Entry Level,Salary provided
Boutique Assistant (Contract),Location not specified,https://hk.jobsdb.com/hk/en/job/boutique-assistant-100003006011388,School Certificate,Entry Level,Salary provided
Part-time Sales Associate - Montblanc,Location not specified,https://hk.jobsdb.com/hk/en/job/part-time-sales-associate-montblanc-100003006011389,null,null,Salary provided
Sales Associate - Piaget,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-associate-piaget-100003006011390,School Certificate,Entry Level,Salary negotiable
店舖經理/助理店舖經理 Shop Manager/Assistant Shop Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%ba%97%e8%88%96%e7%b6%93%e7%90%86-%e5%8a%a9%e7%90%86%e5%ba%97%e8%88%96%e7%b6%93%e7%90%86-shop-manager-assistant-shop-manager-100003006011340,School Certificate,Entry Level,Base salary + high commission
店鋪主管/高級/銷售顧問 Shop Supervisor / Senior / Sales Associate,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%ba%97%e9%8b%aa%e4%b8%bb%e7%ae%a1-%e9%ab%98%e7%b4%9a-%e9%8a%b7%e5%94%ae%e9%a1%a7%e5%95%8f-shop-supervisor-senior-sales-associate-100003006011341,School Certificate,null,Base salary + high commission
Customer Service Executive 客戶服務主任 (Shift),Central,https://hk.jobsdb.com/hk/en/job/customer-service-executive-%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e4%b8%bb%e4%bb%bb-100003006011380,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Executive / Mortgage Sales Manager (5-day Work),Yau Ma Tei,https://hk.jobsdb.com/hk/en/job/sales-executive-mortgage-sales-manager-100003006011288,School Certificate,Entry Level,Salary provided
Insurance Banker,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/insurance-banker-100003006011275,School Certificate,Entry Level,"HK$14,000 - 35,000 /month (negotiable)"
Financial Consultant (Banking),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/financial-consultant-100003006011276,School Certificate,Entry Level,"HK$14,000 - 35,000 /month (negotiable)"
Sales Executive (FOOD),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006011283,Non-Degree Tertiary,Middle,null
Business Operation Assistant (5-Day Work) (Ref: JDB/EIM/CSA),Pok Fu Lam,https://hk.jobsdb.com/hk/en/job/business-operation-assistant-100003006011123,Matriculated,Entry Level,Salary provided
"Hotline Services Officer – Airline Customer Services Center (5 days work, Salary: 15K - 18K)",Location not specified,https://hk.jobsdb.com/hk/en/job/hotline-services-officer-airline-customer-services-center-100003006011106,Matriculated,Entry Level,"HK$14,000 - 20,000 /month (negotiable)"
"Oil & Gas Station Manager / 油站經理 ($14K或以上, 無須有關經驗, 每天8小時工作)",Location not specified,https://hk.jobsdb.com/hk/en/job/oil-gas-station-manager-%e6%b2%b9%e7%ab%99%e7%b6%93%e7%90%86-100003006011121,School Certificate,Middle,"HK$14,000 - 17,000 /month (negotiable)"
Sales Executive X 3 -Top Urgent,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006011130,Matriculated,Middle,Salary negotiable
Senior Sales Manager - Property in South East Asia Region  (Annual Package:  500K or above),Overseas,https://hk.jobsdb.com/hk/en/job/senior-sales-manager-property-in-south-east-asia-region-100003006011138,Degree,Top,"HK$55,000 - 90,000 /month (negotiable)"
Telesales Executive (Ref: JDB/GETS/TLS),Location not specified,https://hk.jobsdb.com/hk/en/job/telesales-executive-100003006011071,School Certificate,Entry Level,Salary provided
Customer Service Executive / Assistant (Tuen Mun),Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/customer-service-executive-assistant-100003006010983,Non-Degree Tertiary,Entry Level,Salary negotiable
Property Development Manager (PRC Properties),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/property-development-manager-100003006010938,Degree,Senior,null
Property Portfolio Planning & Coordination Officer / Assistant Officer,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/property-portfolio-planning-coordination-officer-assistant-officer-100003006010911,Degree,Middle,null
Assistant Business Administration Manager (Property),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/assistant-business-administration-manager-100003006010816,Degree,Middle,null
Sales & Marketing Executive (I),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003006010758,Degree,Entry Level,Salary provided
"(Asst.) Manager,Customer Service ( QA/ Customer Experience Projects/Process Improvement)-Financial",Location not specified,https://hk.jobsdb.com/hk/en/job/manager-customer-service-financial-100003006010672,null,"Full Time, Permanent",Salary provided
Marketing Executive (Electronics),Location not specified,https://hk.jobsdb.com/hk/en/job/marketing-executive-100003006010475,Non-Degree Tertiary,Middle,Salary provided
Premium Service Executive  -Ticketing - Redemption department,Location not specified,https://hk.jobsdb.com/hk/en/job/premium-service-executive-ticketing-redemption-department-100003006010494,null,Entry Level,Salary provided
Assistant Store Manager  助理店鋪經理,Central,https://hk.jobsdb.com/hk/en/job/assistant-store-manager-%e5%8a%a9%e7%90%86%e5%ba%97%e9%8b%aa%e7%b6%93%e7%90%86-100003004664122,Matriculated,Middle,"HK$14,000 - 17,000 /month (negotiable)"
碧桂園 - 銷售主管/銷售顧問 - Sales Supervisor/ Consultant,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/%e7%a2%a7%e6%a1%82%e5%9c%92-%e9%8a%b7%e5%94%ae%e4%b8%bb%e7%ae%a1-%e9%8a%b7%e5%94%ae%e9%a1%a7%e5%95%8f-sales-supervisor-consultant-100003006010205,School Certificate,Entry Level,Base salary + high commission
Assistant Sales Support Officer (Ref: AO-HKFT),Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/assistant-sales-support-officer-100003006010268,School Certificate,Middle,Salary provided
Assistant Trading Officer – Food Trading  (Ref: ATO-HKFT),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/assistant-trading-officer-food-trading-100003006010148,Degree,Entry Level,Salary provided
高級銷售顧問 及 銷售顧問 (Senior Sales Associate & Sales Associate),Location not specified,https://hk.jobsdb.com/hk/en/job/%e9%ab%98%e7%b4%9a%e9%8a%b7%e5%94%ae%e9%a1%a7%e5%95%8f-%e5%8f%8a-%e9%8a%b7%e5%94%ae%e9%a1%a7%e5%95%8f-100003006010153,School Certificate,Entry Level,Salary negotiable
Merchandiser – Retail Chain Stores  (Ref: MER-HKFT),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/merchandiser-retail-chain-stores-100003006010164,Non-Degree Tertiary,Middle,Salary provided
Customer Service Clerk - Toys,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/customer-service-clerk-toys-100003006010186,Non-Degree Tertiary,Entry Level,Salary negotiable
Account Executive,Shatin Area,https://hk.jobsdb.com/hk/en/job/account-executive-100003006010101,Matriculated,Entry Level,Salary provided
Sales Coordinator (Jewelry),Hung Hom,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003006010110,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Executive – Food Services / Fine Dinning (Ref: SE-HKFT),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-food-services-fine-dinning-100003006010121,Non-Degree Tertiary,Middle,Salary provided
Assistant Shop Manager,Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-shop-manager-100003006010129,School Certificate,Middle,Base salary + high commission
Furniture Consultant / Decorator (Lifestyle Retail),Wan Chai,https://hk.jobsdb.com/hk/en/job/furniture-consultant-decorator-100003006010130,null,Entry Level,Salary provided
Sales Executive,Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-executive-100003006010131,School Certificate,Middle,Base salary + high commission
Project Engineering Manager - Printing & Paper Products,Others - China,https://hk.jobsdb.com/hk/en/job/project-engineering-manager-printing-paper-products-100003006010085,Matriculated,Middle level,Salary provided
[FRESH OK!] Japanese Speaking Operation & CS Officer (Japanese Logistics co) ~15K,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/operation-cs-officer-100003006010023,School Certificate,"Full Time, Permanent",Salary provided
Sales Executive – Electrical Appliances    (Ref: SE-EAD),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-electrical-appliances-100003006010024,School Certificate,Middle,Salary provided
Senior Business Development Officer – Consumer Product (Ref: SBD-EAD),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/senior-business-development-officer-consumer-product-100003006009905,Degree,Middle,Salary provided
Senior Account Executive – Household Appliances   (Ref: SAE-EAD),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/senior-account-executive-household-appliances-100003006009948,Non-Degree Tertiary,Middle,Salary provided
Counter Sales Executive – Digital Electronic Products  (Ref: CSEAV-EAD),Kwun Tong,https://hk.jobsdb.com/hk/en/job/counter-sales-executive-digital-electronic-products-100003006009969,School Certificate,Entry Level,Salary provided
Operation Executive - Finance (Welcome Fresh Graduates),Central,https://hk.jobsdb.com/hk/en/job/operation-executive-finance-100003006009758,null,null,"HK$14,000 - 17,000 /month"
Senior Customer Service Officer (Account Opening),Wan Chai,https://hk.jobsdb.com/hk/en/job/senior-customer-service-officer-100003006009784,Degree,Middle,Salary negotiable
Assistant Product Manager - Household Appliances(Ref: APM-WG-EAD),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/assistant-product-manager-household-appliances-100003006009847,Degree,Middle,Salary provided
Assistant Sales Manager (Frozen Food/ Cruise Client),Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-sales-manager-100003006009680,Matriculated,Middle,Salary provided
General Manager – Fashion Retail (Station in Southern China),Others - China,https://hk.jobsdb.com/hk/en/job/general-manager-fashion-retail-100003006009744,Degree,Top,"HK$55,000 - 90,000 /month"
Sales-Wines,Others,https://hk.jobsdb.com/hk/en/job/sales-wines-100003006009745,(N/A),Entry Level,Salary provided
Head of Retail (Food Key Accounts),Location not specified,https://hk.jobsdb.com/hk/en/job/head-of-retail-100003006009582,Degree,Senior,Salary provided
Head of Customer Service - Insurance,Location not specified,https://hk.jobsdb.com/hk/en/job/head-of-customer-service-insurance-100003006009506,Non-Degree Tertiary,Senior,Salary negotiable
Junior Sales Executive,Hung Hom,https://hk.jobsdb.com/hk/en/job/junior-sales-executive-100003006009283,Matriculated,Entry Level,Salary negotiable
Assistant Merchandiser (Sales Division),Hung Hom,https://hk.jobsdb.com/hk/en/job/assistant-merchandiser-100003006009300,School Certificate,Entry Level,Salary negotiable
Customer Services Consultant客戶服務顧問 (Travel Industry 旅遊業),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/customer-services-consultant%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e9%a1%a7%e5%95%8f-100003006009331,Non-Degree Tertiary,Entry Level,"HK$14,000 - 17,000 /month (negotiable)"
Assistant Business Analytics Manager – Banking,Central,https://hk.jobsdb.com/hk/en/job/assistant-business-analytics-manager-banking-100003006009256,Degree,Senior,Salary provided
"Business Development Manager, Auditing and Professional Services",Mong Kok,https://hk.jobsdb.com/hk/en/job/business-development-manager-auditing-and-professional-services-100003006008854,Degree,Middle,Base salary + high commission
(Senior) Customer Service Officer – Insurance,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-officer-insurance-100003006008742,Non-Degree Tertiary,Entry Level,Salary provided
Unit Manager / Business Development Manager (5天工作),Mong Kok,https://hk.jobsdb.com/hk/en/job/unit-manager-business-development-manager-100003006008824,School Certificate,Senior,"HK$30,000 - 35,000 /month (includes high commission)"
Retail Sales Associate (Full Time / Part Time) - Central / TST,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/retail-sales-associate-central-tst-100003006007018,School Certificate,"Full Time, Part Time, Permanent",Salary provided
Customer Service Manager - Life / GI,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-manager-life-gi-100003006008664,Degree,Senior,Salary negotiable
Senior Sales Manager - Medical Equipment (Team Lead),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-sales-manager-medical-equipment-100003006008639,Degree,Senior,"HK$70,000 - 90,000 /month"
Sales Administrator ( 5 days work ),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-administrator-100003006008563,Non-Degree Tertiary,Entry Level,Salary negotiable
Merchandiser X2 /Sales Executive/Assistant Merchandiser(Garment/ Fabric/Trims/ Sundries)Top Urgent,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/merchandiser-sales-executive-assistant-merchandiser-100003006008459,Matriculated,Entry Level,Salary negotiable
Technical Sales Engineer,Kwun Tong,https://hk.jobsdb.com/hk/en/job/technical-sales-engineer-100003006008404,Non-Degree Tertiary,Entry Level,Salary provided
Sales Manager / Sales Executive,Kwun Tong,https://hk.jobsdb.com/hk/en/job/sales-manager-sales-executive-100003006008397,Matriculated,Middle,Salary negotiable
Sales Engineer (building services),Central & Western Area,https://hk.jobsdb.com/hk/en/job/sales-engineer-100003006008371,Non-Degree Tertiary,Entry Level,Salary provided
Sales Executive/Senior Sales Executive (eCommerce),Hung Hom,https://hk.jobsdb.com/hk/en/job/sales-executive-senior-sales-executive-100003006008344,Non-Degree Tertiary,Entry Level,Salary negotiable
Client Services Manager,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/client-services-manager-100003006008193,Degree,Middle level,Salary negotiable
"客戶服務代表 (跨國電子品牌) (新人獎金 $3,000)",Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e4%bb%a3%e8%a1%a8-100003006008209,School Certificate,Entry Level,Salary provided
Project Manager (5 days work),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/project-manager-100003006008153,Matriculated,Middle,Salary negotiable
SME Sales Specialist (Commercial Hotline),Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/sme-sales-specialist-100003006008181,Matriculated,Entry Level,Base salary + high commission
System Consultant (Voice Network),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/system-consultant-100003006008183,Non-Degree Tertiary,Middle level,Salary provided
Senior Officer (Planning & Development)(After-Sales Services) [Ref: SO(P&D)-ASS],Location not specified,https://hk.jobsdb.com/hk/en/job/senior-officer-100003006008069,Degree,"Full Time, Permanent",Salary negotiable
Senior Sales Representative (Dental Products),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-sales-representative-100003006008090,null,Senior,Base salary + high commission
